fips,region,type,category,time,rne,ose
00,United States,Education,High School Graduate,2016,0.0030153345562136274,0.8201428391839689
00,United States,Education,Some College,2016,0.002693419152097564,0.8818990124473647
00,United States,Education,College Graduate,2016,0.002775197957616102,0.8865010898459968
00,United States,Veteran Status,Veterans,2016,0.00250910810828635,0.8503114495189135
00,United States,Veteran Status,Non-Veterans,2016,0.0030987342120082145,0.8630639601039471
00,United States,Total,Total,2017,0.0033107512168168572,0.8437415164280484
00,United States,Sex,Men,2017,0.004005928640418294,0.8052391191746245
00,United States,Sex,Women,2017,0.0026743867695960028,0.8965345979967372
00,United States,Race,White,2017,0.00338007360457502,0.8471195250550007
00,United States,Race,Black,2017,0.003027696378655393,0.8282506274428194
00,United States,Race,Latino,2017,0.00488325823426163,0.8496730080133358
00,United States,Race,Asian,2017,0.003261535833618997,0.9139798933253902
00,United States,Nativity,Native-Born,2017,0.0028358510985191454,0.8299900704538544
00,United States,Nativity,Immigrant,2017,0.005550375412324213,0.8768761601283539
00,United States,Age,Ages 20-34,2017,0.0024413436190924335,0.8339604801130354
00,United States,Age,Ages 35-44,2017,0.003538528924945968,0.8221502565239112
00,United States,Age,Ages 45-54,2017,0.003916510381892045,0.8360195724526788
00,United States,Age,Ages 55-64,2017,0.0038464582214313993,0.8796527453684009
00,United States,Education,Less than High School,2017,0.005739208468357421,0.8125610084863635
00,United States,Education,High School Graduate,2017,0.0035219540043810007,0.8268647510710603
00,United States,Education,Some College,2017,0.0027514559076228175,0.8887081064619137
00,United States,Education,College Graduate,2017,0.0029184744632101862,0.8509407728216498
00,United States,Veteran Status,Veterans,2017,0.002149835990069584,0.7699261414871102
00,United States,Veteran Status,Non-Veterans,2017,0.0033715695044637807,0.8462072930057245
00,United States,Total,Total,2018,0.003205186519529535,0.8616118258521831
00,United States,Sex,Men,2018,0.004059567260570938,0.830906494759751
00,United States,Sex,Women,2018,0.002417775446633619,0.9091264863795325
00,United States,Race,White,2018,0.003314799937253732,0.8593889521368977
00,United States,Race,Black,2018,0.002411710586939231,0.8041602650747973
00,United States,Race,Latino,2018,0.005017522914966853,0.8323801393608693
00,United States,Race,Asian,2018,0.0031617297881016923,0.9706188355080859
00,United States,Nativity,Native-Born,2018,0.0027457252087267807,0.8589852735090707
00,United States,Nativity,Immigrant,2018,0.005298451663445705,0.8678129360473542
00,United States,Age,Ages 20-34,2018,0.002304978776120495,0.8321513085754763
00,United States,Age,Ages 35-44,2018,0.0036144401768812033,0.8649694378217935
00,United States,Age,Ages 45-54,2018,0.0037693059767982735,0.8747144208691346
00,United States,Age,Ages 55-64,2018,0.0036668319291408885,0.8741515713775789
00,United States,Education,Less than High School,2018,0.005645161117764108,0.8445975726478226
00,United States,Education,High School Graduate,2018,0.003515947620437499,0.8694419714298169
00,United States,Education,Some College,2018,0.0026032334613670994,0.8481727218186229
00,United States,Education,College Graduate,2018,0.0027832251844950875,0.867507811472149
00,United States,Veteran Status,Veterans,2018,0.0025621693203889805,0.7460948734842727
00,United States,Veteran Status,Non-Veterans,2018,0.003238357920792866,0.8663266981026003
00,United States,Total,Total,2019,0.0030633214741394954,0.8686452175918666
00,United States,Sex,Men,2019,0.0038438192505621726,0.8400554391339923
00,United States,Sex,Women,2019,0.0023435812956857215,0.911886423933829
00,United States,Race,White,2019,0.0032324768951048064,0.8663488131653773
00,United States,Race,Black,2019,0.0023685218468195643,0.827401097497055
00,United States,Race,Latino,2019,0.0042594036383761325,0.8518428453897093
00,United States,Race,Asian,2019,0.0030799328820726095,0.9393647777107234
00,United States,Nativity,Native-Born,2019,0.0027790702113841092,0.8599237152475502
00,United States,Nativity,Immigrant,2019,0.004380215679264407,0.8942808366519535
00,United States,Age,Ages 20-34,2019,0.0023989188565410146,0.8507559343985927
00,United States,Age,Ages 35-44,2019,0.0032712941713642996,0.9016143102279056
00,United States,Age,Ages 45-54,2019,0.003591083363778998,0.8315688048096785
00,United States,Age,Ages 55-64,2019,0.0033929927209718075,0.8945389881406769
00,United States,Education,Less than High School,2019,0.00428665265261437,0.8363625099709053
00,United States,Education,High School Graduate,2019,0.00338445063008362,0.8591322050235054
00,United States,Education,Some College,2019,0.0025001640156614847,0.8756289287058889
00,United States,Education,College Graduate,2019,0.002864913664455495,0.8818615552589404
00,United States,Veteran Status,Veterans,2019,0.0019147146155026125,0.8402692945515661
00,United States,Veteran Status,Non-Veterans,2019,0.0031212645968983093,0.8695233377673258
00,United States,Total,Total,2020,0.0038468401985120764,0.6975032985088684
00,United States,Sex,Men,2020,0.004757243793064153,0.677520120211129
00,United States,Sex,Women,2020,0.0030036968662627726,0.7268143444476441
00,United States,Race,White,2020,0.0039026730416078107,0.7194086810735819
00,United States,Race,Black,2020,0.003825576066322272,0.6390124089118779
00,United States,Race,Latino,2020,0.00516420647879222,0.7259048079223162
00,United States,Race,Asian,2020,0.003688266104313453,0.6015855468922635
00,United States,Nativity,Native-Born,2020,0.003411506109791097,0.704431546917387
00,United States,Nativity,Immigrant,2020,0.005904162667450895,0.678584611897793
00,United States,Age,Ages 20-34,2020,0.002848514188189796,0.7155973014673341
00,United States,Age,Ages 35-44,2020,0.0040983279202436345,0.6907213837136834
00,United States,Age,Ages 45-54,2020,0.004939332211214833,0.7000288830268432
00,United States,Age,Ages 55-64,2020,0.004130007380201545,0.6821806496850771
00,United States,Education,Less than High School,2020,0.005713948965219471,0.6676424635288015
00,United States,Education,High School Graduate,2020,0.004006424145543003,0.7332415439325993
00,United States,Education,Some College,2020,0.0036945298919927793,0.677891672342346
00,United States,Education,College Graduate,2020,0.003512909911711805,0.6903140687045213
00,United States,Veteran Status,Veterans,2020,0.0031991042128312096,0.6591366705862133
00,United States,Veteran Status,Non-Veterans,2020,0.003878592178190105,0.6990545445397327
00,United States,Total,Total,2021,0.003622271814467406,0.8087278281098861
00,United States,Sex,Men,2021,0.004523469619474656,0.7791344914969057
00,United States,Sex,Women,2021,0.002786927912512484,0.8532508935369236
00,United States,Race,White,2021,0.003737435967880262,0.8135010516842279
00,United States,Race,Black,2021,0.0028026469686991957,0.7393896540073422
00,United States,Race,Latino,2021,0.005383976068084321,0.8095685567984688
00,United States,Race,Asian,2021,0.003533145384225178,0.8812319419755743
00,United States,Nativity,Native-Born,2021,0.003159556000488018,0.7982058522203416
00,United States,Nativity,Immigrant,2021,0.005778558361755451,0.8355377770409148
00,United States,Age,Ages 20-34,2021,0.002738903079902972,0.8199687642739776
00,United States,Age,Ages 35-44,2021,0.004292705820243246,0.8025440825623864
00,United States,Age,Ages 45-54,2021,0.004351847204653093,0.769258799155174
00,United States,Age,Ages 55-64,2021,0.0036536708271050922,0.8460600788083209
00,United States,Education,Less than High School,2021,0.006354386023300355,0.8363719571957574
00,United States,Education,High School Graduate,2021,0.003795392809831697,0.76726241499823
00,United States,Education,Some College,2021,0.0037305082670486735,0.8514344501374006
00,United States,Education,College Graduate,2021,0.003033163126017435,0.809901095422872
00,United States,Veteran Status,Veterans,2021,0.002630732988690419,0.7017556142670298
00,United States,Veteran Status,Non-Veterans,2021,0.003669380153124011,0.8123715322902848
